11/10/22,09:21,21.7*C,45.6%
11/10/22,09:21,21.7*C,45.8%
11/10/22,09:21,21.7*C,45.8%
11/10/22,09:21,21.7*C,45.4%
11/10/22,09:21,21.7*C,45.2%
11/10/22,09:21,21.6*C,45.6%
11/10/22,09:22,21.7*C,45.4%
11/10/22,09:22,21.6*C,45.2%
11/10/22,09:22,21.6*C,45.3%
11/10/22,09:22,21.6*C,45.6%
11/10/22,09:22,21.5*C,45.5%
11/10/22,09:22,21.5*C,46.0%
11/10/22,09:22,21.5*C,45.9%
11/10/22,09:22,21.5*C,45.9%
11/10/22,09:23,21.5*C,45.7%
11/10/22,09:23,21.5*C,45.6%
11/10/22,09:23,21.5*C,45.4%
11/10/22,09:23,21.5*C,45.6%
11/10/22,09:23,21.4*C,45.8%
11/10/22,09:23,21.5*C,46.1%
11/10/22,09:23,21.5*C,46.7%
11/10/22,09:23,21.5*C,46.7%
11/10/22,09:23,21.6*C,46.1%
11/10/22,09:24,21.6*C,45.6%
11/10/22,09:24,21.6*C,45.7%
11/10/22,09:24,21.6*C,45.8%
11/10/22,09:24,21.6*C,45.8%
11/10/22,09:24,21.6*C,46.2%
11/10/22,09:24,21.6*C,45.9%
11/10/22,09:24,21.7*C,45.7%
11/10/22,09:24,21.6*C,45.7%
11/10/22,09:24,21.6*C,45.4%
11/10/22,09:25,21.6*C,45.5%
11/10/22,09:25,21.7*C,45.2%
11/10/22,09:25,21.6*C,44.9%
11/10/22,09:25,21.7*C,45.1%
11/10/22,09:25,21.6*C,45.0%
11/10/22,09:25,21.6*C,45.1%
11/10/22,09:25,21.5*C,45.0%
11/10/22,09:25,21.6*C,44.9%
11/10/22,09:25,21.6*C,44.9%
11/10/22,09:25,21.6*C,45.1%
11/10/22,09:26,21.6*C,45.0%
11/10/22,09:26,21.5*C,45.1%
11/10/22,09:26,21.5*C,45.0%
11/10/22,09:26,21.5*C,45.2%
11/10/22,09:26,21.5*C,44.9%
11/10/22,09:26,21.5*C,45.0%
11/10/22,09:26,21.6*C,44.9%
11/10/22,09:26,21.5*C,45.0%
11/10/22,09:26,21.5*C,44.9%
11/10/22,09:26,21.5*C,45.2%
11/10/22,09:27,21.4*C,45.1%
11/10/22,09:27,21.4*C,45.1%
11/10/22,09:27,21.4*C,45.7%
11/10/22,09:27,21.4*C,45.3%
11/10/22,09:28,21.4*C,45.7%
11/10/22,09:28,21.5*C,45.4%
11/10/22,09:28,21.4*C,45.6%
11/10/22,09:28,21.4*C,45.4%
11/10/22,09:28,21.4*C,45.4%
11/10/22,09:28,21.4*C,45.4%
11/10/22,09:29,21.5*C,45.2%
11/10/22,09:29,21.5*C,45.3%
11/10/22,09:29,19.8*C,45.0%
11/10/22,09:29,21.5*C,45.2%
11/10/22,09:29,21.5*C,45.3%
11/10/22,09:29,21.5*C,45.2%
11/10/22,09:29,21.4*C,45.1%
11/10/22,09:30,21.4*C,45.3%
11/10/22,09:30,21.4*C,45.2%
11/10/22,09:30,21.4*C,45.3%
11/10/22,09:30,21.4*C,45.2%
11/10/22,09:30,21.4*C,45.3%
11/10/22,09:30,21.3*C,45.4%
11/10/22,09:31,21.4*C,45.4%
11/10/22,09:31,21.3*C,45.5%
11/10/22,09:31,21.3*C,45.3%
11/10/22,09:31,21.4*C,45.4%
11/10/22,09:31,21.3*C,45.3%
11/10/22,09:31,21.3*C,45.4%
11/10/22,09:31,21.3*C,45.3%
11/10/22,09:31,21.4*C,45.3%
11/10/22,09:31,21.3*C,45.3%
11/10/22,09:32,21.3*C,45.2%
11/10/22,09:32,21.3*C,45.3%
11/10/22,09:32,21.4*C,45.3%
11/10/22,09:32,21.3*C,45.1%
11/10/22,09:32,21.3*C,45.4%
11/10/22,09:32,21.4*C,45.4%
11/10/22,09:32,21.3*C,45.3%
11/10/22,09:32,21.4*C,45.2%
11/10/22,09:32,21.3*C,45.1%
11/10/22,09:32,21.3*C,45.6%
11/10/22,09:32,21.2*C,45.9%
11/10/22,09:33,21.3*C,46.1%
11/10/22,09:33,21.4*C,45.9%
11/10/22,09:33,21.3*C,46.2%
11/10/22,09:33,21.3*C,45.8%
11/10/22,09:33,21.4*C,46.0%
11/10/22,09:33,21.4*C,46.2%
11/10/22,09:33,21.4*C,46.2%
11/10/22,09:33,21.4*C,46.9%
11/10/22,09:33,21.5*C,46.9%
11/10/22,09:33,21.5*C,46.6%
11/10/22,09:33,21.6*C,46.7%
11/10/22,09:34,21.6*C,47.3%
11/10/22,09:34,21.7*C,47.3%
11/10/22,09:34,21.7*C,47.3%
11/10/22,09:34,21.7*C,46.9%
11/10/22,09:34,21.7*C,46.0%
11/10/22,09:34,21.7*C,45.6%
11/10/22,09:34,21.7*C,45.7%
11/10/22,09:34,21.7*C,45.5%
11/10/22,09:34,21.7*C,45.2%
11/10/22,09:34,21.7*C,44.9%
11/10/22,09:35,21.7*C,45.2%
11/10/22,09:35,21.7*C,45.3%
11/10/22,09:35,21.7*C,45.2%
11/10/22,09:35,21.7*C,45.2%
11/10/22,09:35,21.6*C,45.5%
11/10/22,09:35,21.7*C,45.6%
11/10/22,09:35,21.7*C,46.0%
11/10/22,09:35,21.7*C,45.8%
11/10/22,09:35,21.7*C,45.4%
11/10/22,09:36,21.7*C,45.4%
11/10/22,09:36,21.7*C,45.4%
11/10/22,09:36,21.7*C,45.4%
11/10/22,09:36,21.7*C,45.2%
11/10/22,09:36,21.7*C,45.4%
11/10/22,09:36,21.7*C,45.3%
11/10/22,09:36,21.7*C,45.1%
11/10/22,09:36,21.7*C,45.2%
11/10/22,09:36,21.7*C,45.4%
11/10/22,09:36,21.7*C,45.4%
11/10/22,09:37,21.7*C,45.6%
11/10/22,09:37,21.8*C,45.6%
11/10/22,09:37,21.8*C,45.4%
11/10/22,09:37,21.9*C,45.9%
11/10/22,09:37,21.9*C,45.9%
11/10/22,09:37,21.9*C,46.0%
11/10/22,09:37,22.0*C,46.0%
11/10/22,09:37,22.1*C,45.8%
11/10/22,09:37,22.1*C,45.5%
11/10/22,09:37,22.0*C,45.1%
11/10/22,09:37,22.1*C,45.1%
11/10/22,09:38,22.1*C,45.0%
11/10/22,09:38,22.1*C,45.1%
11/10/22,09:38,22.2*C,45.2%
11/10/22,09:38,22.2*C,45.2%
11/10/22,09:38,22.1*C,45.3%
11/10/22,09:38,22.1*C,44.9%
11/10/22,09:38,22.1*C,44.8%
11/10/22,09:38,22.2*C,44.7%
11/10/22,09:38,22.1*C,44.9%
11/10/22,09:38,22.0*C,45.3%
11/10/22,09:39,22.1*C,45.6%
11/10/22,09:39,22.0*C,45.7%
11/10/22,09:39,22.0*C,45.4%
11/10/22,09:39,22.1*C,44.9%
11/10/22,09:39,22.1*C,45.0%
11/10/22,09:39,22.0*C,45.0%
11/10/22,09:39,22.0*C,44.9%
11/10/22,09:39,22.0*C,45.4%
11/10/22,09:39,22.0*C,45.5%
11/10/22,09:39,22.0*C,45.6%
11/10/22,09:40,22.0*C,32.3%
11/10/22,09:40,22.0*C,45.0%
11/10/22,09:40,22.1*C,44.8%
11/10/22,09:40,22.0*C,44.7%
11/10/22,09:40,22.1*C,45.0%
11/10/22,09:40,22.1*C,44.7%
11/10/22,09:40,22.2*C,44.7%
11/10/22,09:40,22.2*C,44.8%
11/10/22,09:41,22.1*C,45.1%
11/10/22,09:41,22.3*C,45.2%
11/10/22,09:41,22.2*C,45.1%
11/10/22,09:41,22.2*C,45.4%
11/10/22,09:41,22.2*C,45.4%
11/10/22,09:41,22.2*C,45.3%
11/10/22,09:42,22.2*C,45.0%
11/10/22,09:42,22.2*C,44.9%
11/10/22,09:42,22.2*C,44.5%
11/10/22,09:42,22.1*C,44.8%
11/10/22,09:42,22.2*C,45.0%
11/10/22,09:42,22.2*C,45.2%
11/10/22,09:42,22.1*C,45.2%
11/10/22,09:43,22.1*C,45.1%
11/10/22,09:43,22.1*C,44.9%
11/10/22,09:43,22.1*C,44.5%
11/10/22,09:43,22.1*C,44.8%
11/10/22,09:43,22.1*C,45.1%
11/10/22,09:43,22.0*C,45.5%
11/10/22,09:43,22.1*C,45.3%
11/10/22,09:43,22.1*C,45.1%
11/10/22,09:43,22.1*C,45.1%
11/10/22,09:44,22.1*C,45.0%
11/10/22,09:44,22.1*C,44.8%
11/10/22,09:44,22.2*C,45.0%
11/10/22,09:44,22.2*C,44.7%
11/10/22,09:44,22.2*C,44.9%
11/10/22,09:45,22.1*C,44.9%
11/10/22,09:45,22.1*C,44.8%
11/10/22,09:45,22.2*C,44.7%
11/10/22,09:45,22.1*C,44.4%
11/10/22,09:45,22.1*C,44.5%
11/10/22,09:45,22.1*C,44.8%
11/10/22,09:45,22.1*C,45.0%
11/10/22,09:45,22.1*C,45.2%
11/10/22,09:46,22.1*C,45.0%
11/10/22,09:46,22.0*C,45.0%
11/10/22,09:46,22.1*C,44.8%
11/10/22,09:46,22.1*C,44.6%
11/10/22,09:46,22.1*C,44.6%
11/10/22,09:46,22.1*C,45.0%
11/10/22,09:46,22.2*C,45.0%
11/10/22,09:46,22.1*C,44.8%
11/10/22,09:46,22.1*C,45.1%
11/10/22,09:46,22.2*C,45.3%
11/10/22,09:47,22.3*C,45.3%
11/10/22,09:47,22.2*C,45.2%
11/10/22,09:47,22.2*C,45.0%
11/10/22,09:47,22.2*C,45.1%
11/10/22,09:47,22.2*C,45.2%
11/10/22,09:47,22.3*C,45.4%
11/10/22,09:47,22.4*C,45.1%
11/10/22,09:47,22.3*C,45.1%
11/10/22,09:47,22.3*C,44.7%
11/10/22,09:48,22.3*C,44.8%
11/10/22,09:48,22.3*C,44.8%
11/10/22,09:48,22.3*C,45.1%
11/10/22,09:48,22.2*C,45.1%
11/10/22,09:48,22.3*C,45.2%
11/10/22,09:48,22.2*C,44.9%
11/10/22,09:48,22.2*C,44.9%
11/10/22,09:48,22.4*C,44.8%
11/10/22,09:48,22.3*C,44.7%
11/10/22,09:48,22.3*C,44.8%
11/10/22,09:49,22.3*C,44.8%
11/10/22,09:49,22.3*C,46.1%
11/10/22,09:49,22.3*C,45.0%
11/10/22,09:49,22.3*C,44.9%
11/10/22,09:49,22.3*C,45.0%
11/10/22,09:49,22.3*C,45.1%
11/10/22,09:49,22.3*C,45.1%
11/10/22,09:49,22.2*C,45.0%
11/10/22,09:50,22.2*C,44.8%
11/10/22,09:50,22.3*C,44.7%
11/10/22,09:50,22.2*C,44.5%
11/10/22,09:50,22.2*C,45.0%
11/10/22,09:50,22.2*C,44.9%
11/10/22,09:50,22.2*C,44.8%
11/10/22,09:50,22.1*C,44.5%
11/10/22,09:50,22.2*C,44.5%
11/10/22,09:50,22.2*C,44.7%
11/10/22,09:51,22.1*C,44.8%
11/10/22,09:51,22.2*C,44.9%
11/10/22,09:51,22.2*C,44.7%
11/10/22,09:51,22.1*C,44.9%
11/10/22,09:51,22.1*C,44.9%
11/10/22,09:51,22.2*C,44.8%
11/10/22,09:51,22.1*C,45.0%
11/10/22,09:51,22.1*C,44.8%
11/10/22,09:51,22.1*C,44.8%
11/10/22,09:52,22.1*C,44.6%
11/10/22,09:52,22.1*C,44.6%
11/10/22,09:52,22.0*C,44.8%
11/10/22,09:52,22.0*C,44.9%
11/10/22,09:52,22.1*C,44.7%
11/10/22,09:52,22.0*C,44.8%
11/10/22,09:53,22.0*C,44.8%
11/10/22,09:53,22.0*C,44.8%
11/10/22,09:53,22.0*C,45.1%
11/10/22,09:53,21.9*C,45.1%
11/10/22,09:53,22.0*C,45.0%
11/10/22,09:53,21.9*C,45.2%
11/10/22,09:53,22.0*C,45.0%
11/10/22,09:53,22.0*C,45.4%
11/10/22,09:53,21.9*C,45.1%
11/10/22,09:54,21.9*C,45.4%
11/10/22,09:54,21.9*C,45.5%
11/10/22,09:54,21.9*C,45.2%
11/10/22,09:54,21.9*C,45.3%
11/10/22,09:54,21.9*C,45.6%
11/10/22,09:54,21.9*C,46.3%
11/10/22,09:54,22.0*C,46.2%
11/10/22,09:54,22.0*C,45.6%
11/10/22,09:54,22.0*C,45.7%
11/10/22,09:55,22.1*C,45.4%
11/10/22,09:55,22.2*C,45.4%
11/10/22,09:55,22.1*C,45.4%
11/10/22,09:55,22.2*C,45.2%
11/10/22,09:55,22.3*C,45.6%
11/10/22,09:55,22.2*C,45.0%
11/10/22,09:55,22.2*C,44.9%
11/10/22,09:55,22.3*C,44.6%
11/10/22,09:55,22.2*C,44.3%
11/10/22,09:56,22.2*C,44.2%
11/10/22,09:56,22.2*C,44.2%
11/10/22,09:56,22.2*C,44.1%
11/10/22,09:56,22.1*C,44.5%
11/10/22,09:56,22.1*C,44.3%
11/10/22,09:56,22.1*C,44.3%
11/10/22,09:56,22.0*C,44.4%
11/10/22,09:56,22.0*C,44.3%
11/10/22,09:56,22.0*C,44.4%
11/10/22,09:57,22.0*C,44.4%
11/10/22,09:57,21.9*C,44.4%
11/10/22,09:57,21.9*C,44.5%
11/10/22,09:57,21.8*C,44.6%
11/10/22,09:57,21.9*C,44.6%
11/10/22,09:57,21.8*C,44.4%
11/10/22,09:57,21.8*C,44.4%
11/10/22,09:57,21.7*C,44.4%
11/10/22,09:57,21.8*C,44.6%
11/10/22,09:58,21.7*C,44.4%
11/10/22,09:58,21.8*C,44.6%
11/10/22,09:58,21.7*C,44.5%
11/10/22,09:58,21.7*C,44.6%
11/10/22,09:58,21.7*C,44.9%
11/10/22,09:58,21.6*C,44.7%
11/10/22,09:58,21.7*C,44.7%
11/10/22,09:58,21.7*C,44.7%
11/10/22,09:58,21.6*C,44.6%
11/10/22,09:58,21.6*C,44.9%
11/10/22,09:58,21.6*C,44.9%
11/10/22,09:59,21.6*C,44.8%
11/10/22,09:59,21.6*C,44.8%
11/10/22,09:59,21.6*C,44.9%
11/10/22,09:59,21.6*C,44.7%
11/10/22,09:59,21.6*C,44.8%
11/10/22,09:59,21.5*C,44.8%
11/10/22,09:59,21.5*C,45.1%
11/10/22,09:59,21.6*C,44.9%
11/10/22,09:59,21.5*C,45.1%
11/10/22,09:59,21.5*C,45.0%
11/10/22,09:59,21.5*C,45.0%
11/10/22,10:00,21.5*C,45.1%
11/10/22,10:00,21.5*C,45.1%
11/10/22,10:00,21.5*C,45.3%
11/10/22,10:00,21.4*C,45.0%
11/10/22,10:00,21.4*C,45.3%
11/10/22,10:00,21.4*C,45.0%
11/10/22,10:00,21.4*C,45.2%
11/10/22,10:00,21.4*C,45.2%
11/10/22,10:00,21.4*C,45.0%
11/10/22,10:01,21.4*C,45.0%
11/10/22,10:01,21.4*C,45.0%
11/10/22,10:01,21.4*C,45.3%
11/10/22,10:01,21.5*C,45.0%
11/10/22,10:01,21.3*C,45.0%
11/10/22,10:01,21.3*C,45.3%
11/10/22,10:01,21.3*C,45.2%
11/10/22,10:01,21.4*C,45.2%
11/10/22,10:01,21.3*C,45.2%
11/10/22,10:01,21.3*C,45.3%
11/10/22,10:02,21.4*C,45.2%
11/10/22,10:02,21.4*C,45.0%
11/10/22,10:02,21.3*C,45.1%
11/10/22,10:02,21.4*C,45.1%
11/10/22,10:02,21.3*C,45.2%
11/10/22,10:02,21.4*C,45.1%
11/10/22,10:02,21.4*C,45.1%
11/10/22,10:02,21.4*C,45.1%
11/10/22,10:02,21.3*C,45.4%
11/10/22,10:02,21.4*C,45.3%
11/10/22,10:02,21.3*C,45.3%
11/10/22,10:03,21.4*C,45.4%
11/10/22,10:03,21.5*C,45.5%
11/10/22,10:03,21.4*C,45.2%
11/10/22,10:03,21.4*C,45.2%
11/10/22,10:03,21.4*C,45.3%
11/10/22,10:03,21.4*C,45.2%
11/10/22,10:03,21.5*C,45.3%
11/10/22,10:03,21.5*C,45.2%
11/10/22,10:04,21.4*C,45.2%
11/10/22,10:04,21.4*C,44.9%
11/10/22,10:04,21.4*C,45.1%
11/10/22,10:04,21.4*C,45.0%
11/10/22,10:04,21.4*C,45.1%
11/10/22,10:04,21.4*C,45.2%
11/10/22,10:04,21.4*C,45.1%
11/10/22,10:04,21.5*C,45.2%
11/10/22,10:04,21.3*C,45.2%
11/10/22,10:04,21.3*C,45.3%
11/10/22,10:05,21.4*C,45.1%
11/10/22,10:05,21.3*C,45.2%
11/10/22,10:05,21.4*C,45.3%
11/10/22,10:05,21.4*C,45.2%
11/10/22,10:05,21.3*C,45.1%
11/10/22,10:05,21.3*C,45.3%
11/10/22,10:05,21.3*C,45.4%
11/10/22,10:05,21.3*C,45.3%
11/10/22,10:05,21.3*C,45.4%
11/10/22,10:05,21.3*C,45.4%
11/10/22,10:06,21.3*C,45.2%
11/10/22,10:06,21.4*C,45.2%
11/10/22,10:06,21.4*C,45.1%
11/10/22,10:06,21.4*C,45.1%
11/10/22,10:06,21.3*C,45.1%
11/10/22,10:06,21.4*C,45.1%
11/10/22,10:06,21.4*C,45.2%
11/10/22,10:06,21.3*C,45.2%
11/10/22,10:06,21.4*C,45.0%
11/10/22,10:06,21.3*C,45.1%
11/10/22,10:07,21.4*C,45.2%
11/10/22,10:07,21.4*C,45.2%
11/10/22,10:07,21.5*C,45.1%
11/10/22,10:07,21.4*C,45.2%
11/10/22,10:07,21.4*C,45.1%
11/10/22,10:07,21.3*C,45.2%
11/10/22,10:07,21.4*C,45.1%
11/10/22,10:07,21.4*C,45.2%
11/10/22,10:08,21.4*C,45.4%
11/10/22,10:08,21.3*C,45.2%
11/10/22,10:08,21.4*C,45.4%
11/10/22,10:08,21.4*C,45.1%
11/10/22,10:08,21.4*C,45.2%
11/10/22,10:08,21.3*C,45.3%
11/10/22,10:08,21.4*C,45.2%
11/10/22,10:08,21.3*C,45.1%
11/10/22,10:08,21.4*C,45.1%
11/10/22,10:08,21.4*C,45.1%
11/10/22,10:09,21.4*C,45.1%
11/10/22,10:09,21.3*C,45.3%
11/10/22,10:09,21.4*C,45.4%
11/10/22,10:09,21.4*C,45.2%
11/10/22,10:09,21.4*C,45.3%
11/10/22,10:09,21.3*C,45.1%
11/10/22,10:09,21.4*C,45.0%
11/10/22,10:09,21.4*C,45.2%
11/10/22,10:09,21.4*C,45.1%
11/10/22,10:09,21.4*C,45.2%
11/10/22,10:10,21.4*C,45.1%
11/10/22,10:10,21.4*C,45.0%
11/10/22,10:10,21.4*C,45.2%
11/10/22,10:10,21.4*C,44.9%
11/10/22,10:10,21.4*C,44.9%
11/10/22,10:10,21.4*C,45.0%
11/10/22,10:10,21.4*C,45.0%
11/10/22,10:10,21.4*C,45.0%
11/10/22,10:10,21.4*C,45.1%
11/10/22,10:11,21.4*C,45.1%
11/10/22,10:11,21.4*C,45.1%
11/10/22,10:11,21.4*C,45.1%
11/10/22,10:11,21.4*C,45.2%
11/10/22,10:11,21.4*C,45.4%
11/10/22,10:11,21.4*C,45.3%
11/10/22,10:11,21.5*C,45.2%
11/10/22,10:11,21.5*C,45.0%
11/10/22,10:11,21.4*C,45.0%
11/10/22,10:12,21.4*C,45.1%
11/10/22,10:12,21.4*C,45.1%
11/10/22,10:12,21.5*C,45.1%
11/10/22,10:12,21.4*C,45.2%
11/10/22,10:12,21.4*C,45.2%
11/10/22,10:12,21.4*C,45.3%
11/10/22,10:12,21.4*C,45.1%
11/10/22,10:12,21.4*C,45.0%
11/10/22,10:12,21.5*C,45.1%
11/10/22,10:12,21.4*C,45.2%
11/10/22,10:13,21.5*C,45.1%
11/10/22,10:13,21.4*C,45.0%
11/10/22,10:13,21.5*C,45.0%
11/10/22,10:13,21.5*C,44.8%
11/10/22,10:13,21.4*C,45.1%
11/10/22,10:13,21.4*C,44.9%
11/10/22,10:13,21.4*C,45.2%
11/10/22,10:13,21.4*C,45.7%
11/10/22,10:13,21.5*C,45.9%
11/10/22,10:14,21.5*C,45.2%
11/10/22,10:14,21.5*C,45.2%
11/10/22,10:14,21.5*C,45.4%
11/10/22,10:14,21.5*C,45.1%
11/10/22,10:14,21.5*C,45.1%
11/10/22,10:14,21.5*C,45.1%
11/10/22,10:14,21.4*C,45.3%
11/10/22,10:14,21.5*C,45.2%
11/10/22,10:15,21.5*C,45.3%
11/10/22,10:15,21.5*C,45.6%
11/10/22,10:15,21.4*C,45.3%
11/10/22,10:15,21.4*C,45.2%
11/10/22,10:15,21.4*C,46.1%
11/10/22,10:15,21.5*C,46.1%
11/10/22,10:16,21.4*C,46.1%
11/10/22,10:16,21.4*C,45.9%
11/10/22,10:16,21.5*C,46.0%
11/10/22,10:16,21.5*C,45.7%
11/10/22,10:16,21.5*C,45.4%
11/10/22,10:16,21.5*C,45.2%
11/10/22,10:17,21.5*C,45.3%
11/10/22,10:17,21.4*C,45.0%
11/10/22,10:17,21.4*C,45.4%
11/10/22,10:17,21.4*C,45.1%
11/10/22,10:17,21.4*C,45.2%
11/10/22,10:17,21.4*C,45.2%
11/10/22,10:17,21.4*C,45.1%
11/10/22,10:17,21.4*C,45.0%
11/10/22,10:18,21.4*C,45.1%
11/10/22,10:18,21.4*C,45.0%
11/10/22,10:18,21.3*C,45.4%
11/10/22,10:18,21.4*C,45.4%
11/10/22,10:18,21.4*C,45.5%
11/10/22,10:18,21.4*C,46.0%
11/10/22,10:18,21.4*C,46.1%
11/10/22,10:18,21.4*C,45.7%
11/10/22,10:18,21.4*C,45.7%
11/10/22,10:19,21.4*C,45.7%
11/10/22,10:19,21.4*C,45.9%
11/10/22,10:19,21.4*C,45.4%
11/10/22,10:19,21.4*C,45.5%
11/10/22,10:19,21.4*C,45.4%
11/10/22,10:19,21.4*C,45.1%
11/10/22,10:19,21.4*C,45.2%
11/10/22,10:19,21.4*C,45.1%
11/10/22,10:19,21.4*C,45.1%
11/10/22,10:19,21.4*C,45.1%
11/10/22,10:20,21.4*C,45.3%
11/10/22,10:20,21.4*C,45.3%
11/10/22,10:20,21.4*C,45.1%
11/10/22,10:20,21.4*C,45.2%
11/10/22,10:20,21.4*C,45.2%
11/10/22,10:20,21.4*C,45.3%
11/10/22,10:20,21.4*C,45.4%
11/10/22,10:20,21.3*C,45.3%
11/10/22,10:20,21.4*C,45.2%
11/10/22,10:20,21.4*C,45.2%
11/10/22,10:21,21.4*C,45.3%
11/10/22,10:21,21.3*C,45.1%
11/10/22,10:21,21.4*C,45.2%
11/10/22,10:21,21.4*C,45.1%
11/10/22,10:21,21.4*C,45.3%
11/10/22,10:21,21.4*C,45.1%
11/10/22,10:21,21.4*C,45.0%
11/10/22,10:21,21.3*C,45.2%
11/10/22,10:21,21.3*C,44.9%
11/10/22,10:21,21.3*C,45.1%
11/10/22,10:22,21.4*C,45.3%
11/10/22,10:22,21.3*C,44.9%
11/10/22,10:22,21.4*C,44.8%
11/10/22,10:22,21.3*C,44.8%
11/10/22,10:22,21.3*C,45.0%
11/10/22,10:22,21.3*C,44.7%
11/10/22,10:22,21.3*C,45.0%
11/10/22,10:22,21.3*C,45.0%
11/10/22,10:22,21.3*C,44.9%
11/10/22,10:23,21.2*C,44.8%
11/10/22,10:23,21.3*C,44.9%
11/10/22,10:23,21.3*C,45.0%
11/10/22,10:23,21.3*C,45.1%
11/10/22,10:23,21.2*C,45.0%
11/10/22,10:23,21.2*C,44.9%
11/10/22,10:23,21.2*C,45.1%
11/10/22,10:23,21.2*C,45.2%
11/10/22,10:23,21.1*C,45.1%
11/10/22,10:24,21.1*C,44.8%
11/10/22,10:24,21.1*C,44.9%
11/10/22,10:24,21.1*C,45.0%
11/10/22,10:24,21.1*C,44.9%
11/10/22,10:24,21.0*C,45.1%
11/10/22,10:24,21.1*C,44.9%
11/10/22,10:24,21.1*C,45.0%
11/10/22,10:24,20.9*C,45.1%
11/10/22,10:24,21.0*C,44.9%
11/10/22,10:24,21.0*C,45.0%
11/10/22,10:25,21.0*C,45.1%
11/10/22,10:25,21.1*C,44.9%
11/10/22,10:25,21.0*C,45.0%
11/10/22,10:25,21.0*C,45.0%
11/10/22,10:25,21.0*C,45.0%
11/10/22,10:25,21.0*C,45.3%
11/10/22,10:25,20.9*C,46.4%
11/10/22,10:25,20.9*C,45.1%
11/10/22,10:25,20.9*C,45.0%
11/10/22,10:26,21.0*C,45.3%
11/10/22,10:26,20.9*C,45.1%
11/10/22,10:26,20.8*C,46.3%
11/10/22,10:26,20.8*C,46.4%
11/10/22,10:26,20.9*C,44.9%
11/10/22,10:26,20.9*C,46.2%
11/10/22,10:26,20.9*C,46.2%
11/10/22,10:26,20.9*C,45.1%
11/10/22,10:26,20.8*C,46.2%
11/10/22,10:27,21.0*C,45.3%
11/10/22,10:27,20.9*C,44.9%
11/10/22,10:27,20.9*C,46.3%
11/10/22,10:27,20.8*C,46.3%
11/10/22,10:27,20.8*C,46.4%
11/10/22,10:27,20.8*C,46.4%
11/10/22,10:27,20.9*C,46.6%
11/10/22,10:27,20.9*C,45.1%
11/10/22,10:27,20.8*C,46.3%
11/10/22,10:28,20.9*C,46.5%
11/10/22,10:28,20.9*C,46.5%
11/10/22,10:28,20.9*C,45.1%
11/10/22,10:28,20.9*C,46.1%
11/10/22,10:28,20.9*C,46.6%
11/10/22,10:28,20.9*C,45.2%
11/10/22,10:28,20.9*C,46.4%
11/10/22,10:28,20.9*C,45.1%
11/10/22,10:28,21.0*C,45.3%
11/10/22,10:28,21.0*C,45.0%
11/10/22,10:28,20.9*C,44.9%
11/10/22,10:29,20.9*C,45.2%
11/10/22,10:29,20.9*C,46.3%
11/10/22,10:29,21.0*C,45.2%
11/10/22,10:29,20.9*C,46.4%
11/10/22,10:29,20.9*C,46.4%
11/10/22,10:29,20.9*C,45.2%
11/10/22,10:29,20.9*C,45.0%
11/10/22,10:29,20.9*C,45.1%
11/10/22,10:29,21.0*C,45.2%
11/10/22,10:29,20.9*C,45.0%
11/10/22,10:30,21.0*C,45.0%
11/10/22,10:30,20.9*C,45.2%
11/10/22,10:30,20.9*C,45.2%
11/10/22,10:30,20.9*C,45.1%
11/10/22,10:30,20.9*C,45.1%
11/10/22,10:30,20.9*C,46.5%
11/10/22,10:30,20.9*C,46.3%
11/10/22,10:30,21.0*C,45.2%
11/10/22,10:30,20.8*C,46.4%
11/10/22,10:30,20.8*C,46.4%
11/10/22,10:31,20.9*C,46.3%
11/10/22,10:31,20.8*C,46.4%
11/10/22,10:31,8.0*C,46.3%
11/10/22,10:31,20.9*C,46.5%
11/10/22,10:31,20.7*C,46.4%
11/10/22,10:31,20.8*C,46.5%
11/10/22,10:31,20.8*C,46.4%
11/10/22,10:31,20.9*C,45.0%
11/10/22,10:31,20.9*C,45.1%
11/10/22,10:32,20.7*C,46.5%
11/10/22,10:32,20.8*C,46.3%
11/10/22,10:32,20.9*C,46.5%
11/10/22,10:32,21.0*C,45.1%
11/10/22,10:32,20.8*C,46.5%
11/10/22,10:32,20.9*C,46.5%
11/10/22,10:32,20.9*C,46.4%
11/10/22,10:32,20.8*C,46.6%
11/10/22,10:32,20.9*C,45.3%
11/10/22,10:33,20.9*C,45.3%
11/10/22,10:33,20.8*C,46.6%
11/10/22,10:33,20.8*C,46.5%
11/10/22,10:33,20.8*C,46.6%
11/10/22,10:33,20.8*C,46.5%
11/10/22,10:33,20.9*C,46.7%
11/10/22,10:33,20.8*C,46.5%
11/10/22,10:33,20.7*C,46.6%
11/10/22,10:33,20.9*C,45.3%
11/10/22,10:34,20.8*C,46.6%
11/10/22,10:34,20.8*C,46.6%
11/10/22,10:34,20.8*C,46.5%
11/10/22,10:34,20.7*C,46.8%
11/10/22,10:34,20.8*C,46.7%
11/10/22,10:34,20.8*C,46.6%
11/10/22,10:34,20.8*C,46.6%
11/10/22,10:34,20.8*C,46.6%
11/10/22,10:34,20.7*C,46.7%
11/10/22,10:34,20.8*C,46.5%
11/10/22,10:35,20.7*C,46.8%
11/10/22,10:35,20.8*C,46.7%
11/10/22,10:35,20.8*C,46.8%
11/10/22,10:35,20.7*C,46.7%
11/10/22,10:35,20.7*C,46.7%
11/10/22,10:35,20.7*C,46.6%
